AREAACRES,AREASQKM,STATES,HUC12,NAME,TOHUC,PctSlowInfsH12,cti_mean,aspect_sh3_mean,geomorph_sh3_std,HLI_rev,HydroSumW,HydroCompositeStd,PctChange_Bio18_MEAN,PctChg_Bio14_MEAN,MeanDifSMCH12,Back_rcp45_rev,Diff_bio9_rev,Diff_bio5_rev,MeanDifETH12_rev,MacroSumW,MacroCompositeStd,sum_CI,Ave_CI,Macrorefugia,Hydrorefugia,Shape_Length,Shape_Area,HydroQuant,MacroQuant
26059.150000000001455,105.460000000000008,"AZ,NM",1.504E+11,Wood Canyon,1.504E+11,0.577616862,1.810865706615040,-1.646144695,-0.671165807,-0.67815021,0.097283539,0.380179569,1.604435385048080,-1.184688063,-0.3150578,0.249083105,0.643192002,0.455086919,0.516271666,0.190620967,0.409021397,0.789200966,0.394600483,0.409021397,0.380179569,47778.566152917643194,79686035.386773765087128,4,4
41693.330000000001746,168.729999999999990,"AZ,NM",1.504E+11,Doubtful Canyon,CLOSED BASIN,0.303224602,2.035358149915420,-0.697362625,0.522518151,-0.553716095,0.656362256,0.480248686,1.630121855569020,-0.868760771,-0.548123917,0.278568734,0.666866546,0.210112098,0.398262562,0.144217235,0.399696105,0.879944791,0.439972396,0.399696105,0.480248686,64161.925698410021141,151101035.636758297681808,5,4
20933.770000000000437,84.719999999999999,"AZ,NM",1.504E+11,Trout Creek,1.504E+11,-0.804532264,-0.770092695,0.091774472,-0.291797611,-0.726113104,-0.47008633,0.278626424,1.685329266780480,-0.017852216,0.416758571,1.258424085328700,0.462272587,0.781348789,0.925056089,0.786979713,0.528865625,0.807492049,0.403746024,0.528865625,0.278626424,49985.751475076380302,53314268.940560556948185,1,5
35768.230000000003201,144.750000000000000,"AZ,NM",1.504E+11,Stone Creek-San Francisco River,1.504E+11,-0.084679116,-1.081291938,0.483878656,-0.576254261,-0.283365099,-0.431701878,0.285496831,1.397748565602120,0.720421073,0.568995357,1.287383886862020,1.042071490247040,0.363358755,0.70269248,0.842742693,0.540071751,0.825568582,0.412784291,0.540071751,0.285496831,59582.617502830842568,98792887.225224182009697,1,5
25046.959999999999127,101.359999999999999,"AZ,NM",1.504E+11,Dry Blue Creek,1.504E+11,-0.397864667,-1.553220343,0.472728108,-0.75540602,-0.9077768,-0.711615864,0.235395218,1.258320585488390,0.642132464,0.458897921,1.334885234498370,0.619368725,-0.584490873,0.592314245,0.697124387,0.510808303,0.74620352,0.37310176,0.510808303,0.235395218,45128.512807581784728,77901740.476261332631111,1,5
34221.160000000003492,138.490000000000009,"AZ,NM",1.504E+11,Campbell Blue Creek,1.504E+11,-0.933129534,-1.657765489,1.821017353797710,-1.746491732,-3.675182777,-1.009198777,0.182131055,1.340900819244190,0.766015505,0.527997124,1.265628407244170,0.37067014,-1.576831048,0.472631894,0.639153319,0.499158439,0.681289495,0.340644747,0.499158439,0.182131055,9890.187791128764729,2611217.487498464062810,1,5
17311.420000000001892,70.060000000000002,"AZ,NM",1.504E+11,Centerfire Creek-Blue River,1.504E+11,-1.008873726,-1.498363208,-0.060924523,-0.700152195,-1.775601344,-0.924386208,0.197311599,1.552463700099610,0.163353139,0.490317867,1.382186325573970,0.481189393,-0.05939749,0.484506425,0.6748799,0.506338052,0.703649651,0.351824825,0.506338052,0.197311599,22036.163459711919131,9989885.912608649581671,1,5
37761.129999999997381,152.810000000000002,"AZ,NM",1.504E+11,Steeple Canyon-Blue River,1.504E+11,-1.118428464,-1.544128485,0.016043831,-0.902752595,-1.853607165,-1.005580794,0.182778636,1.464323919508120,0.174871956,0.537247509,1.386197599628200,0.56333949,-0.011738614,0.455526711,0.675891719,0.506541387,0.689320022,0.344660011,0.506541387,0.182778636,43706.888446183183987,23010659.691667459905148,1,5
21552.560000000001310,87.219999999999999,"AZ,NM",1.504E+11,Upper Pueblo Creek,1.504E+11,0.564115388,-1.66691306,0.331089298,-1.01756741,-1.080704459,-0.698398383,0.237761005,1.680594032822030,0.406267945,0.162657624,1.354881404944500,0.660360327,0.456021439,0.663524912,0.723430898,0.516094858,0.753855863,0.376927932,0.516094858,0.237761005,53046.931932693085400,87404201.529554456472397,1,5
29506.279999999998836,119.409999999999997,"AZ,NM",1.504E+11,Lower Pueblo Creek,1.504E+11,1.290716133401240,-1.471229436,0.271765869,-0.734137186,-0.254354173,-0.404950035,0.290285125,2.302649957672760,0.379152965,0.12022916,1.246202292283840,0.706361303,1.330321644571900,0.354972949,0.741891519,0.519804704,0.810089828,0.405044914,0.519804704,0.290285125,48841.386856205179356,113098777.534476444125175,1,5
24803.389999999999418,100.379999999999995,"AZ,NM",1.504E+11,Keller Canyon,1.504E+11,1.329266750869040,-0.884080506,-0.279613008,-0.138455984,-0.305057614,-0.152843312,0.335409535,2.467231222673170,-0.327208695,0.26010814,0.97567165,0.850341236,1.921212295703100,0.386767151,0.707495918,0.512892565,0.8483021,0.42415105,0.512892565,0.335409535,42050.249695185731980,59216360.763252988457680,2,5
