AREAACRES,AREASQKM,STATES,HUC12,NAME,TOHUC,MeanCanHei,PctMarWetMeaH12,PctNatSemNatWoo12,PctTreCanBuf,dem_mean,aspect_sh3_mean,geomorph_sh3_std,PctCarbKarstH8,PctVolcKarstH8,hli_mean_rev,sbd250m_100bd_mean_rev,HydroSumW,HydroCompositeStd,PctChange_Bio18_MEAN,PctChange_Bio19_MEAN,MeanDifSWEH12,MeanJunFloPctCh2040,Back_rcp45_rev,Diff_bio8_rev,Diff_bio9_rev,Diff_bio5_rev,MeanDifPNVH12_rev,StrTemCha2040_rev,MacroSumW,MacroCompositeStd,sum_CI,Ave_CI,Macrorefugia,Hydrorefugia,Shape_Length,Shape_Area,HydroQuant,MacroQuant
33640.080000000001746,136.140000000000015,NM,1.502E+11,Middle Mangas Creek,1.502E+11,-1.117349612,-0.454849381,-1.136057171,-0.697525161,0.130843745,-1.001101042,0.180811859,-0.630951865,0.231277834,0.117361224,-1.333464524,-0.457960633,0.046240189,0.866466554,0.405706531,0.301911807,0.528098243,-0.018790608,0.160453633,1.287509262948000,0.787575211,-0.471124976,0.263424929,0.363665616,0.775402593,0.821642783,0.410821391,0.775402593,0.046240189,56981.596473925244936,136340721.827235370874405,1,5
37185.069999999999709,150.479999999999990,NM,1.306E+11,Middle Rio Ruidoso,1.306E+11,0.40443811,-0.345292995,-0.134666745,-0.307169366,-0.594934872,0.481294207,-1.121666762,2.952455048191210,-0.602836739,-0.666696426,-0.176713089,-0.185308976,0.124743932,-0.656542579,-1.868231319,0.251721515,-0.150178345,0.714238184,1.439421961189890,0.470224903,1.266069965779970,0.269186698,0.233225405,0.255679061,0.739002533,0.863746466,0.431873233,0.739002533,0.124743932,77979.535018482682062,150372057.567216724157333,2,4
16675.470000000001164,67.480000000000004,NM,1.30301E+11,Cave Creek,1.30301E+11,1.109138325082270,-0.454849381,-0.82339428,-0.990053539,-0.931174346,0.134965321,-0.706705558,-0.200629213,-0.545037789,-0.598513289,0.350853049,-0.371564619,0.071115925,0.586582736,0.024022392,0.231338123,0.373048541,-0.513777635,-0.352524953,-0.200322261,-1.408005389,-1.843027824,0.330797755,-0.024080052,0.644701455,0.71581738,0.35790869,0.644701455,0.071115925,46670.097261848823109,67531760.367715537548065,1,2
25824.279999999998836,104.510000000000005,NM,1.30201E+11,Headwaters Rio Grande del Rancho,1.30201E+11,2.073078928827930,-0.260128723,0.117504798,2.266235720252390,1.499860403554490,-1.468166135,-0.712134379,0.134923718,2.201382555721970,0.626587118,1.319903355128940,0.132977529,0.216387175,-0.024136948,0.233070946,-0.335541391,-1.420890782,0.495658952,-0.428763424,-0.923156504,-0.319228319,1.652277028286020,-0.502059849,-0.284007279,0.5570853,0.773472476,0.386736238,0.5570853,0.216387175,60246.020754222830874,104429619.849350035190582,4,1
30585.790000000000873,123.780000000000001,NM,1.30301E+11,Indian Creek-Palomas Creek,1.30301E+11,-0.62570971,-0.454849381,0.007166182,-1.741186523,-1.761474572,1.223098399732450,-0.631960263,-0.200629213,-0.545037789,-0.59189685,0.543867514,-0.336157151,0.081310687,-0.148218336,-0.792037938,0.219876602,0.356988551,0.331656163,-0.643790118,-1.037047417,-0.820004015,-2.430177901,0.572830519,-0.10450458,0.617591991,0.698902678,0.349451339,0.617591991,0.081310687,57001.450605955069477,123843215.249080911278725,1,2
16664.290000000000873,67.439999999999998,NM,1.502E+11,Demetrio Creek,1.502E+11,-1.117349612,-0.454849381,-1.028538768,-0.348441948,0.242566419,0.20442094,0.297822666,-0.630951865,0.231277834,0.360894666,-0.513682658,-0.199741081,0.120588541,1.023525106504230,0.564478054,0.498404427,0.359478506,0.197730735,0.46827641,0.887910575,1.460874427793210,-0.314619981,0.269841046,0.490717821,0.818229294,0.938817836,0.469408918,0.818229294,0.120588541,45856.026488079580304,67575615.496198460459709,2,5
38428.330000000001746,155.509999999999991,NM,1.30201E+11,Arroyo Hondo-Rio Grande,1.30201E+11,0.243923986,-0.365289945,0.276035478,0.420029994,-0.310195599,0.365658705,0.191459951,0.134923718,2.201382555721970,0.361891218,-0.298571656,0.119480823,0.212501111,0.207113186,0.410370015,0.054607424,0.156845359,0.219259811,0.27865676,1.593351417900770,0.607491772,0.056409522,0.373334572,0.310272833,0.757404978,0.969906088,0.484953044,0.757404978,0.212501111,77624.997369647549931,155408642.266660660505295,4,4
36282.840000000003783,146.830000000000013,NM,1.30202E+11,Headwaters San Antonio Creek,1.30202E+11,-0.918611314,3.083791706564250,-0.996388537,-0.256935551,1.396284110333320,-0.859805031,0.601718266,1.113325668461200,-0.210928457,-0.402375495,2.975142462332880,1.054510708647720,0.481721356,-1.053312461,-0.364585932,0.75140605,-1.56902385,-0.035547946,-0.027050602,-0.624192572,0.2354456,1.447908836355820,-0.186976885,-0.024080408,0.644701335,1.126422690564380,0.563211345,0.644701335,0.481721356,71002.311125065549277,146780252.027031302452087,5,2
39068.080000000001746,158.099999999999994,NM,1.30202E+11,Upper Mitchell Draw,1.30202E+11,-1.117349612,-0.454849381,-1.136057171,-1.12212239,-0.161812007,0.372427158,0.815233416,-0.049312599,-0.031853023,0.306014514,-1.796395152,-0.2097767,0.117699017,-0.059339777,0.178869052,0.177512644,0.757425082,0.02994967,-1.911993792,-0.883944416,-0.803445737,-0.694239025,0.422260133,-0.134217149,0.607576491,0.725275508,0.362637754,0.607576491,0.117699017,60817.089145461955923,158311006.973881006240845,2,2
20395.180000000000291,82.540000000000006,NM,1.108E+11,Rito Cebolla ,1.108E+11,-0.404648369,-0.278122745,-0.618810939,0.457540367,0.018197388,-0.890997135,1.150475924546450,0.857542582,0.023350144,0.776347834,-0.021375079,0.044987078,0.191052358,-0.384811029,-1.277239683,0.21608766,0.082760018,0.175569927,-1.207625353,0.808075734,-0.819065785,0.216457729,0.276424081,-0.087833629,0.623211427,0.814263786,0.407131893,0.623211427,0.191052358,58954.679993995458062,82472009.716403931379318,4,2
34865.819999999999709,141.099999999999994,NM,1.504E+11,Whitewater Creek,1.504E+11,0.663614179,-0.445391414,0.085656168,-0.183264548,0.040660738,-0.563907879,-1.13107353,-0.74637128,-0.579192356,-0.971125964,-0.74705304,-0.515204283,0.029758203,1.459641411901400,0.42457812,2.058283408595520,-0.838551169,0.172118767,0.091412616,0.16593971,-0.848455106,1.639098764629600,0.120922325,0.68810885,0.884765775,0.914523979,0.457261989,0.884765775,0.029758203,67711.468843620197731,141412973.814500242471695,1,5
10158.819999999999709,41.109999999999999,NM,1.108E+11,Ute Creek,1.108E+11,0.297769051,0.292174983,1.244276496831680,1.230062931155320,1.595483819033740,-1.951628243,-0.260190676,-0.42405683,-0.602836739,2.544863771168010,1.263479997129220,0.156308076,0.223104667,0.056376474,0.274995219,0.129970214,-1.828107939,0.895683696,0.192304652,0.336088182,0.384703983,1.093891614754860,-0.290256677,0.025190574,0.661309576,0.884414243,0.442207121,0.661309576,0.223104667,33028.855869852748583,41078624.069745250046253,4,3
25376.909999999999854,102.700000000000003,NM,1.305E+11,Dog Canyon,1.305E+11,-1.117349612,-0.454849381,-0.76290011,-0.20532563,-1.318485809,-1.156558081,1.735646794930530,0.735663423,-0.286335422,-2.810829374,0.399116863,-0.275407597,0.098802117,-0.4047271,-0.323985516,0.329017928,0.052736952,-2.18781347,-0.203147047,-0.404118994,-1.034182798,-0.284934515,0.467361011,-0.070802185,0.628952379,0.727754496,0.363877248,0.628952379,0.098802117,57296.584716226461751,102632069.969027802348137,2,2
34037.980000000003201,137.750000000000000,NM,1.30301E+11,South Fork Palomas Creek,1.30301E+11,-0.220324174,-0.41375481,0.465994873,-0.783774072,-0.720059474,1.155442950177450,-1.398296855,-0.200629213,-0.545037789,-0.131353009,0.517430091,-0.289015681,0.094883984,0.740278625,0.147339276,0.222914482,0.366690465,0.871179422,-0.500168914,-1.072888615,-1.408652957,-0.648419648,0.253520752,0.042567301,0.667166915,0.762050899,0.381025449,0.667166915,0.094883984,94558.291616796501330,137854546.265085518360138,2,3
26901.770000000000437,108.870000000000005,NM,1.30202E+11,Capulin Canyon-Rio Grande,1.30202E+11,-0.147883598,-0.340523102,-0.500155041,-0.468678028,-0.657098993,0.872058883,-0.440501995,0.013349269,0.902057622,0.584219728,-0.375320637,-0.097162297,0.150123731,-0.727990181,-0.056094284,0.210366523,0.345279684,-1.920639345,0.308559454,-0.761567531,1.067504471022210,-1.295311374,0.384164889,-0.01052221,0.649271527,0.799395258,0.399697629,0.649271527,0.150123731,63075.395664261908678,108819920.066892355680466,3,2
37480.370000000002619,151.680000000000007,NM,1.30202E+11,Outlet Rio de las Vacas,1.30202E+11,1.419881758738140,0.853756489,0.746149072,2.119892366069100,0.776828311,0.775811064,-0.736987291,1.113325668461200,-0.210928457,0.54850511,0.860615218,0.608014348,0.353163048,-1.412930884,-0.145831245,0.207399425,0.084065251,-0.282240111,0.238049311,-0.672686547,-0.105114428,1.031624611196850,0.046226017,-0.040676626,0.639107089,0.992270137,0.496135069,0.639107089,0.353163048,73809.338233249960467,151654907.079326093196869,5,2
26769.959999999999127,108.329999999999998,NM,1.504E+11,Little Creek,1.504E+11,1.652620075352120,-0.454849381,-0.397703612,0.699369373,-0.306015945,0.689997828,-1.086436222,-0.745659554,-0.602836739,0.188838349,1.431961807897260,-0.131449636,0.140251485,1.791595251324850,0.26373347,0.344617895,0.384644702,1.095414817335760,0.072414869,0.720718359,-0.6247034,0.555357494,0.360563836,0.462604864,0.808752991,0.949004476,0.474502238,0.808752991,0.140251485,60342.918987908662530,108503911.526228487491608,3,5
38316.230000000003201,155.060000000000002,NM,1.30201E+11,Canada del Aqua-Rio Tusas,1.30201E+11,-0.028892885,-0.137291963,0.054467659,1.158057663110730,1.034310431212050,-0.201075486,-0.572347824,-0.619611268,-0.493272724,0.750483335,0.41889583,-0.042893227,0.165749256,-1.157597085,0.066392341,-0.225148311,0.341387732,0.985796355,0.325419718,-0.1712092,0.026379767,0.209988423,0.015268323,-0.039439851,0.639523981,0.805273236,0.402636618,0.639523981,0.165749256,63951.535271359003673,154972142.322394281625748,3,2
24062.770000000000437,97.379999999999995,NM,1.30201E+11,Rio Frijoles,1.30201E+11,2.057114210988600,-0.200639026,1.047381167779480,1.888454376913210,1.203750369765720,0.232384961,-0.975899814,0.134923718,2.201382555721970,-0.429728712,1.202340630874580,0.280299919,0.258805252,-0.367517717,-0.210416053,0.322523601,-1.441785216,0.822776644,0.578771357,1.924319477884840,0.917694506,1.262176569199890,-0.875466452,0.038828183,0.665906535,0.924711787,0.462355894,0.665906535,0.258805252,60194.947168234233686,97313964.310764878988266,5,3
40403.559999999997672,163.509999999999991,"CO,NM",1.301E+11,Canada de los Ranchos-Rio San Antonio,1.301E+11,-0.640380179,0.465762912,-0.572255267,-1.026486114,1.329987133110980,-1.272496649,0.452677112,-0.74637128,1.774943003382460,1.358050992968340,0.555230803,0.157173992,0.223353988,-0.60946838,-0.023516128,-0.235302796,2.721527048906780,0.63532016,2.056694271653490,1.131219569248150,2.819464363861370,-0.145950704,-3.67696384,-0.424716049,0.50965525,0.733009238,0.366504619,0.50965525,0.223353988,82782.261146269855089,163340616.830610185861588,4,1
20810.139999999999418,84.219999999999999,NM,1.306E+11,Lower Rio Ruidoso,1.306E+11,0.753199751,-0.45365951,1.729990066933970,-1.200260537,-1.319672401,0.346039749,-1.015736807,2.952455048191210,-0.602836739,-0.59185029,-0.295948855,-0.193978381,0.122247777,-0.83048402,-2.192775149,0.220588272,0.066736801,0.331453663,1.247248680873780,1.948733607345970,0.84113275,-0.405588249,0.362843541,0.240513445,0.733890514,0.856138291,0.428069146,0.733890514,0.122247777,57033.808624930999940,84150841.815805882215500,2,4
24592.630000000001019,99.519999999999996,NM,1.30301E+11,Headwaters Berrenda Creek,1.30301E+11,-1.117349612,-0.454849381,-0.04306968,-1.040905013,-1.331471719,0.595666363,-0.548441369,-0.387058573,0.290966598,-0.782903568,0.261111724,-0.363625727,0.073401745,0.530316614,-0.118086399,0.221264026,0.38155309,-0.631947843,-0.320216803,0.478351576,-1.509453231,-1.985753341,0.58893573,0.046480233,0.668485885,0.74188763,0.370943815,0.668485885,0.073401745,77299.307947720648372,99593120.764844983816147,1,3
34729.360000000000582,140.539999999999992,NM,1.30302E+11,Powderhorn Canyon-Mimbres River,1.30302E+11,1.350314701504060,-0.329321204,0.117019824,0.427982335,0.446972567,0.170058872,-1.31756928,-0.664344693,0.132556793,-2.040970204,0.133592159,-0.296666878,0.092680998,1.437844582201550,0.358659647,0.463955837,0.266544898,-0.192646684,-0.949789099,-1.771660447,-2.449522149,0.707607806,-0.140699836,-0.055903988,0.633974257,0.726655255,0.363327628,0.633974257,0.092680998,62958.188736070194864,140691466.012646168470383,2,2
34247.139999999999418,138.590000000000003,NM,1.30202E+11,Cuervo Canyon-Rio Grande,1.30202E+11,0.292765172,-0.283028863,1.715434616192750,-1.659780769,-1.927248155,1.498623551688590,1.092251136862510,-0.532006347,0.00467343,-0.447012525,0.153986317,0.160634285,0.224350299,-0.102725725,-0.638494864,0.220637207,0.187332888,-0.270701052,-0.99762868,-0.526197222,-0.942624228,-2.531536451,0.697728411,-0.126576149,0.610152116,0.834502415,0.417251207,0.610152116,0.224350299,73984.243302733550081,138628194.760945081710815,4,2
25718.529999999998836,104.079999999999998,NM,1.305E+11,White Oaks Draw,1.305E+11,-1.117349612,-0.446568415,-1.061948204,0.331013587,-0.704584885,-0.624230499,0.697631509,0.735663423,-0.286335422,-1.009558852,0.657333673,-0.226353101,0.112926225,-0.550516647,-1.188208368,0.294423244,0.200826822,0.607804342,1.058218572499540,0.659122105,0.98691265,0.399741233,0.463046596,0.341996579,0.768098404,0.881024629,0.440512315,0.768098404,0.112926225,61375.435193967983651,104008370.225313320755959,2,5
36186.129999999997381,146.439999999999998,NM,1.306E+11,Gunsight Canyon-Black River,1.306E+11,-0.949806139,-0.42921278,2.964585256072580,-1.321503404,-2.172756658,0.355026418,0.16885173,0.58445466,-0.602836739,-0.903571618,0.810904561,-0.145072041,0.136329228,-5.328035616,-4.12085762,0.213159346,-0.044414194,-1.261957607,-1.567048799,-1.257433297,-1.276876212,-1.929082848,0.811019336,-0.885223783,0.354427507,0.490756735,0.245378367,0.354427507,0.136329228,69572.841213797131786,146327128.336864441633224,3,1
15700.729999999999563,63.539999999999999,NM,1.108E+11,Chicoso Creek,1.108E+11,-1.117349612,-0.423688147,-1.092583541,-1.247757844,-0.642771445,-0.478370414,0.841390404,-0.42405683,-0.602836739,1.648676448628660,-0.956948936,-0.275488873,0.098778715,-0.750365407,-0.978493215,0.220899321,0.501522355,0.048541626,0.648598955,0.583260018,0.722904915,-0.354362544,0.504214949,0.217011297,0.72596842,0.824747136,0.412373568,0.72596842,0.098778715,40738.766728526577936,63487854.500137746334076,2,4
32429.420000000001892,131.240000000000009,NM,1.108E+11,Ponil Creek,1.108E+11,-0.473077624,0.180313903,-0.259757159,-0.129476594,-0.388028025,-0.576791896,0.879201725,-0.42405683,-0.602836739,1.092045175685820,-0.95544731,0.015166971,0.182466348,-0.525832787,-0.190618083,0.222354312,-0.049387889,-0.076608787,0.60961984,1.076524278469540,0.552728323,-0.235197448,0.435217834,0.238002597,0.733044158,0.915510506,0.457755253,0.733044158,0.182466348,95935.156781397512532,131132523.014125406742096,4,4
13047.139999999999418,52.800000000000004,NM,1.305E+11,Rock Springs Canyon,1.305E+11,-1.117349612,-0.454849381,-1.136057171,-1.342649393,-1.931597293,-0.947193921,0.845611537,0.735663423,-0.286335422,2.167052206449140,0.351638099,-0.257723328,0.103893893,-0.603566873,-0.981949889,0.210286497,0.184550353,-3.93252193,-0.822402361,-1.349032521,-1.894445359,-2.633634309,0.692470199,-0.449218732,0.501395897,0.60528979,0.302644895,0.501395897,0.103893893,38832.905337632437295,52784132.602959364652634,2,1
27123.970000000001164,109.769999999999996,NM,1.30201E+11,Rio Quemado,1.30201E+11,1.700627952555020,-0.271407796,1.045256210088910,1.559301659419020,1.223729663825480,0.227431922,-0.388686687,0.134923718,2.201382555721970,0.022058865,0.927789927,0.330872838,0.273366556,-0.162874474,0.13952402,-3.0108387,-2.298341102,0.973502679,0.1922416,0.314531009,0.639975631,1.194027607961870,-0.824450462,-0.891585553,0.352283085,0.62564964,0.31282482,0.352283085,0.273366556,68821.069657391679357,109691969.667262554168701,5,1
32289.760000000002037,130.670000000000016,NM,1.30201E+11,Rito Primero-Rio Grande,1.30201E+11,-0.335708391,-0.441185195,-0.130939971,0.289642727,0.412607819,-1.442230199,1.007451158017630,0.134923718,2.201382555721970,0.414197265,-0.224840354,-0.013596743,0.174184501,-0.11836854,0.817330735,-0.679350816,0.059349591,0.55528925,0.384441678,-0.627392151,0.904979728,0.373347203,-0.040134409,-0.034766661,0.641099218,0.815283719,0.407641859,0.641099218,0.174184501,78893.054643541661790,130578020.498964816331863,3,2
26736.159999999999854,108.200000000000003,NM,1.502E+11,Sawmill Canyon-Largo Creek,1.502E+11,-1.117349612,0.248199474,-0.94517364,0.341392285,0.628269516,-0.78817619,-0.056303855,-0.630951865,0.231277834,-0.445522811,-1.239502716,-0.193083537,0.122505427,1.131471753298900,0.51201879,0.532137462,0.483000555,0.100203448,-0.013536854,0.484951608,0.480043864,0.134101189,0.137820084,0.374126772,0.778928835,0.901434262,0.450717131,0.778928835,0.122505427,74007.753086397016887,108388186.161133065819740,2,5
29055.380000000001019,117.579999999999998,"CO,NM",1.30201E+11,Little Willow Creek-Rio Chama,1.30201E+11,0.902998918,0.107693535,1.650846419510470,1.093887526290130,1.268637624488850,0.313185511,-0.362578694,-0.619611268,-0.493272724,-0.094288654,1.443169068164160,0.277150877,0.257898558,-1.361881182,-0.626115609,-6.626134592,-0.839052411,0.110397696,1.575565127827920,-0.647941923,-0.101971221,0.68875716,0.108589936,-1.574423675,0.122112312,0.380010871,0.190005435,0.122112312,0.257898558,62266.507881822159106,85695372.275126039981842,5,1
22145.490000000001601,89.620000000000005,NM,1.30201E+11,Polvadera Creek,1.30201E+11,1.055576762124990,0.122490037,0.966698567,0.98252342,1.177815360961670,-1.407111591,0.432530622,-0.619611268,-0.493272724,0.643399256,1.260590922677920,0.179654838,0.229826827,-1.005445567,-0.405054916,-0.88357178,-1.785428851,-3.14530785,1.219308498993230,0.108981746,1.287401862140750,1.154283974069890,-0.322733134,-0.400050135,0.517969626,0.747796453,0.373898227,0.517969626,0.229826827,56656.327287238025747,89584739.568452626466751,4,1
20410.319999999999709,82.600000000000009,NM,1.502E+11,Paradise Canyon-Largo Creek,1.502E+11,-1.117349612,1.632416016150200,-0.620966255,-0.248426992,0.159984176,-0.118790215,0.93651732,-0.630951865,0.231277834,-0.264929779,-1.013863669,0.454313019,0.308908303,0.880339124,0.494649478,0.490361012,0.522912494,-0.179406276,0.154726881,0.710652685,1.232661395980390,-0.057062496,0.343820298,0.43966482,0.801020372,1.109928674329130,0.554964337,0.801020372,0.308908303,53144.397574709895707,82748614.061200305819511,5,5
17694.580000000001746,71.609999999999999,NM,1.30201E+11,Town of Carson,1.30201E+11,-0.836405882,-0.454849381,-1.135262848,-1.561033934,-0.420618846,-0.553062029,1.031668874442960,0.134923718,2.201382555721970,1.165304259825730,-1.166343019,-0.12117571,0.143209624,0.607083712,0.787110524,-0.182362299,0.530574045,0.398206088,0.504921003,3.616570823055590,1.350583697264730,-0.605468396,0.436455962,0.485490335,0.816467216,0.95967684,0.47983842,0.816467216,0.143209624,48429.578151085086574,71558722.062830507755280,3,5
28444.990000000001601,115.109999999999999,NM,1.30202E+11,Peralta Canyon,1.30202E+11,1.150407873398140,-0.454849381,-1.134466642,0.76399173,-0.336456418,1.503871866227540,-0.712758221,0.013349269,0.902057622,0.830824922,0.477453688,0.073220136,0.199181415,-0.648392479,-0.255343011,0.175187248,0.202144801,-2.247376267,-0.008319252,-1.22253507,0.054300906,-0.610967415,0.258318242,-0.153365507,0.601121971,0.800303386,0.400151693,0.601121971,0.199181415,71410.107083413837245,115070473.047795012593269,4,2
19286.979999999999563,78.049999999999997,NM,1.30202E+11,Outlet Borrego Canyon,1.30202E+11,-0.178903118,-0.454849381,-1.134161612,-0.064379884,-1.029066367,0.914108941,1.003373147425040,0.013349269,0.902057622,0.570349791,-0.76880487,0.058359249,0.194902566,-0.504196938,-0.525083177,0.212763614,0.522564987,-1.801402981,0.56591178,0.057692972,1.328385222187470,-1.74161688,0.510209037,0.095104822,0.68487624,0.879778806,0.439889403,0.68487624,0.194902566,72035.137783194135409,78025047.398879244923592,4,3
37124.770000000004075,150.240000000000009,NM,1.502E+11,Tohdildonih Wash,1.502E+11,-0.211763374,0.047381534,-0.72451204,-0.565469834,0.296097301,0.564988414,0.350919248,-0.315754732,-0.602836739,0.036619794,-1.0702998,-0.010838824,0.17497858,0.096681417,0.072023496,0.22493299,0.656270189,-1.471498746,-0.7002017,-0.947645677,-1.007148516,-0.387706767,0.307784674,-0.086817047,0.623554097,0.798532677,0.399266338,0.623554097,0.17497858,85892.295648539817194,150584434.682407200336456,3,2
26075.709999999999127,105.519999999999996,"CO,NM",1.40801E+11,Cox Canyon,1.40801E+11,0.524370534,-0.454849381,-1.080596229,-1.134682407,-1.035398324,1.066832199666920,-0.617973895,-0.74637128,-0.602836739,1.136726939076780,-1.573399182,-0.330424281,0.082961334,0.45936466,-0.183974793,0.516430667,0.553405028,-2.257978978,-2.683558959,0.069571059,0.371466012,-1.399572392,-2.349545798,-0.866476714,0.360746761,0.443708095,0.221854047,0.360746761,0.082961334,36015.337923634215258,52039928.596561305224895,1,1
24858.279999999998836,100.600000000000009,NM,1.504E+11,Outlet Diamond Creek,1.504E+11,0.225801851,0.382472519,-0.433424458,0.310260922,-0.438390375,1.778483667672710,-0.384663043,-0.745659554,-0.602836739,-1.234949084,1.676185941966990,0.218241739,0.240937034,1.231076123466160,0.060831994,0.417446299,0.382821327,0.659268856,-0.426291762,-1.132309367,-1.102143659,0.576999145,0.307334013,0.213748783,0.724868694,0.965805728,0.482902864,0.724868694,0.240937034,93673.122566081205150,100716310.001206040382385,5,4
35049.319999999999709,141.840000000000003,NM,1.30201E+11,Arroyo del Palacio-Rio Grande,1.30201E+11,0.616003921,-0.435915858,-0.015894064,-0.70609278,-0.799187692,1.832428982944810,2.083015781204520,0.134923718,2.201382555721970,0.462504548,-0.941102145,0.494829514,0.320574091,0.126312359,0.693230672,0.149249519,0.31357727,0.128352728,0.750498256,2.250722774840630,1.083155612676870,-0.576306627,0.438251866,0.438794762,0.800727093,1.121301183614250,0.560650592,0.800727093,0.320574091,77792.650306066381745,141753275.962002903223038,5,5
18283.000000000000000,73.989999999999995,NM,1.40801E+11,Miller Canyon,1.40801E+11,-1.117349612,-0.454849381,-1.136057171,-0.880918483,0.136534652,0.847597371,0.218406423,-0.74637128,-0.602836739,1.083990563276820,-0.669537768,-0.186141339,0.124504273,-0.635501004,-0.331735382,-1.237367645,0.57385447,0.642148057,1.228219407211610,-0.283078489,0.877817014,0.26275089,-2.734165241,-0.810600638,0.379581444,0.504085717,0.252042858,0.379581444,0.124504273,50976.108861187196453,73980128.156853377819061,2,1
18042.400000000001455,73.019999999999996,NM,1.306E+11,Porvenir Canyon,1.306E+11,1.785835759402570,-0.031729093,1.393202561826490,2.085554264537860,1.434510530309900,-0.641453654,-0.627877258,0.87030415,-0.602836739,1.222868707239930,-0.674067692,0.186381182,0.231763523,-0.302965709,-0.250877284,0.368013402,-1.883397465,-0.966523433,-0.574416499,0.912512692,-0.748026609,1.776886740764350,-0.407687024,-0.181568014,0.591615483,0.823379005,0.411689503,0.591615483,0.231763523,49846.865914498477650,72959793.839945465326309,4,2
18499.069999999999709,74.859999999999999,NM,1.108E+11,Spring Canyon-Vermejo River,1.108E+11,-0.797305357,-0.114633199,0.536006808,-0.475084004,-0.848084503,0.143497891,0.796079976,-0.482886884,-0.560610275,1.046850025774630,-1.313702701,-0.033354481,0.168495717,-0.395868719,0.655729623,0.196909027,-0.62755415,-0.663657322,-0.342023543,0.725347553,-0.541859286,0.0426986,0.577189475,0.092978418,0.684159472,0.85265519,0.426327595,0.684159472,0.168495717,58694.656892399500066,74804110.183369278907776,3,3
19593.409999999999854,79.290000000000006,NM,1.504E+11,Lower Mogollon Creek,1.504E+11,-0.10790419,-0.062922614,1.947426302502740,-0.949800479,-1.348165983,0.117972029,-0.503225069,-0.745659554,-0.602836739,-2.226772687,-0.26158605,-0.308026194,0.089410346,1.209996372181120,-0.092263723,0.253437782,0.238369409,-0.486711818,-0.342772293,0.291432035,-0.87633704,-0.081497443,0.665109181,0.248401375,0.736549374,0.82595972,0.41297986,0.736549374,0.089410346,52029.658318588255497,79444047.396009191870689,1,4
37351.330000000001746,151.159999999999997,NM,1.30201E+11,Middle Red River,1.30201E+11,0.990040345,-0.427731905,1.501519054798300,1.397101946607220,1.955599976635970,-1.271235702,-1.273531081,0.134923718,2.201382555721970,1.190032028516620,1.680375410261220,0.05853289,0.194952562,0.094602956,0.23118885,-1.250980635,-1.411669662,0.722833199,0.513385814,-0.508276244,0.726194129,1.267174766356420,-1.999830628,-0.698392384,0.417404552,0.612357114,0.306178557,0.417404552,0.194952562,67699.552963376554544,151041576.773346573114395,4,1
27164.350000000002183,109.930000000000007,NM,1.30201E+11,Canada del Abrevadero-Rio Tusas,1.30201E+11,0.026119115,-0.383067392,-0.069764946,1.088239238469420,0.33524378,-0.066429935,0.138019978,-0.619611268,-0.493272724,0.620374507,-0.498805385,-0.079695613,0.155152859,-0.705541253,0.436598667,0.048517107,0.435149697,0.879741553,0.134406606,-0.301116201,-0.200830143,-0.144286882,0.203844461,0.075051469,0.678116664,0.833269523,0.416634762,0.678116664,0.155152859,55979.321230976398510,109865482.752400666475296,3,3
37544.020000000004075,151.939999999999998,NM,1.30202E+11,Headwaters Arroyo del Puerto,1.30202E+11,-1.117349612,-0.454849381,-1.136057171,-1.71744584,-0.227465511,-0.214110266,1.180307135948340,-0.049312599,-0.031853023,0.234631338,-1.303564626,-0.2381307,0.109535138,0.535299405,0.549398121,0.251640977,0.745012434,0.468413135,-0.813891837,-1.259545125,0.134662901,-1.397879007,0.508791232,0.11332934,0.691019352,0.80055449,0.400277245,0.691019352,0.109535138,61107.147488646667625,152066537.666782617568970,2,3
11447.889999999999418,46.329999999999998,NM,1.30202E+11,Cienega Creek,1.30202E+11,0.654786793,-0.345882793,0.362880546,-1.611558503,-1.052636493,1.211618509177780,0.478953997,0.013349269,0.902057622,0.192688665,-0.642130348,0.068556629,0.197838666,-0.76815282,-0.678170019,0.231860949,0.421413364,-0.173675689,-0.538061948,2.465128678539720,1.176304037238260,-1.344867442,0.626752917,0.182512752,0.714339666,0.912178332,0.456089166,0.714339666,0.197838666,50205.470232289691921,46301502.264615684747696,4,4
12345.880000000001019,49.960000000000001,NM,1.108E+11,Luna Creek,1.108E+11,0.670790517,-0.088927809,-0.170810161,1.890823954063650,1.898050910028610,-1.651835443,-0.816408858,0.857542582,0.023350144,0.412327135,1.626606366088240,-0.006309879,0.176282585,-0.076190707,0.202966193,-3.896866894,-1.79068863,0.992143097,-0.485952129,-0.657567948,-0.123584316,1.456421590311870,-0.619414139,-1.158811803,0.262206578,0.438489164,0.219244582,0.262206578,0.176282585,35753.015340197271144,49923315.044184364378452,3,1
26493.479999999999563,107.219999999999999,NM,1.30201E+11,San Cristobal Creek-Rio Grande,1.30201E+11,0.485516906,-0.417188241,0.407648373,0.592535839,0.314588092,0.296268381,0.996073084,0.134923718,2.201382555721970,-0.274546403,-0.282236882,0.258256306,0.252458303,0.063647809,0.677106656,-0.386061194,0.245094194,0.332722319,-0.149155108,-0.217838459,0.247723709,0.65860846,-0.184911164,-0.050286803,0.635867695,0.888325998,0.444162999,0.635867695,0.252458303,54312.976065131806536,107138425.565064802765846,5,2
